Unnamed: 0,customer_id,gender,location,partner,dependents,senior,Tenure,monthly_cost,package,survey,Class
357,E9113,Male,Lancashire,1,1,0,16.0,,4,3.0,Churn=No
358,E1477,Female,Greater London,1,1,1,17.0,,2,5.0,Churn=No
359,I5182,Male,Essex,1,0,1,10.0,,2,2.0,Churn=Yes
360,J4331,Male,Hertfordshire,0,1,0,7.0,,1,6.0,Churn=No
361,K9656,Male,Greater Manchester,1,1,0,4.0,,4,4.696087084436599,Churn=No
362,J5481,Female,Greater Manchester,0,1,0,13.0,,1,5.0,Churn=No
363,A5328,Male,Hertfordshire,1,1,0,18.0,,3,3.0,Churn=No
364,H7123,Male,Kent,1,1,0,1.0,,1,4.696087084436599,Churn=Yes
365,G9143,Female,Greater London,0,1,0,18.0,,1,7.0,Churn=No
366,J6253,Female,Merseyside,0,0,0,2.0,,1,1.0,Churn=Yes
367,E8661,Female,West Midlands,1,1,1,4.0,,2,7.0,Churn=No
368,G5398,Female,Surrey,1,1,0,12.0,,2,9.0,Churn=No
369,E8226,Female,North Yorkshire,1,0,1,15.0,,2,2.0,Churn=Yes
370,J9659,Female,Lancashire,0,1,1,0.0,,2,7.0,Churn=No
371,J6082,Female,Greater London,1,1,0,2.0,,4,3.0,Churn=Yes
372,E8669,Female,South Yorkshire,0,0,0,1.0,,1,2.0,Churn=Yes
373,E9413,Female,Greater London,0,1,0,0.0,,2,9.0,Churn=Yes
374,K3301,Female,Lancashire,0,1,1,24.0,,2,4.696087084436599,Churn=No
375,B6751,Female,Merseyside,0,1,0,8.0,,2,5.0,Churn=No
376,I4534,Male,West Midlands,0,0,0,0.0,,2,5.0,Churn=Yes
377,J4878,Male,West Yorkshire,1,1,0,8.0,,3,6.0,Churn=No
378,F2798,Female,West Midlands,1,1,0,20.0,,2,0.0,Churn=No
379,A8285,Female,North Yorkshire,1,1,0,18.0,,4,5.0,Churn=No
380,J9275,Male,South Yorkshire,0,0,1,0.0,,2,4.0,Churn=No
381,D8621,Female,North Yorkshire,1,1,0,14.0,,3,5.0,Churn=No
382,D6071,Female,West Yorkshire,1,1,0,14.0,,4,5.0,Churn=No
383,D7042,Male,Surrey,1,1,0,8.0,,2,9.0,Churn=No
384,G5202,Male,Greater London,1,1,0,13.0,,4,8.0,Churn=No
385,B9763,Female,Surrey,1,1,0,15.0,,3,4.696087084436599,Churn=No
386,B3357,Female,Greater London,1,1,0,9.0,,4,7.0,Churn=No
387,H7371,Male,Hampshire,1,1,0,10.0,,4,9.0,Churn=No
388,I5691,Male,Greater London,1,1,0,0.0,,3,6.0,Churn=No
389,K8045,Male,Greater London,1,1,0,17.0,,4,5.0,Churn=No
390,A2927,Male,Merseyside,0,1,0,4.0,,3,7.0,Churn=No
391,A8662,Female,Greater London,1,0,0,3.0,,4,1.0,Churn=Yes
392,I1053,Female,Greater London,0,1,0,11.0,,1,3.0,Churn=No
393,J5278,Male,Greater London,0,0,0,0.0,,2,1.0,Churn=Yes
394,H2445,Female,Greater London,1,0,0,0.0,,3,1.0,Churn=Yes
395,D6418,Female,Devon,1,1,0,7.0,,4,4.696087084436599,Churn=No
396,J8067,Male,Hampshire,0,1,0,10.0,,2,6.0,Churn=No
397,C4570,Female,Greater Manchester,0,0,0,4.0,,1,3.0,Churn=Yes
398,K9499,Female,Greater Manchester,1,1,0,2.0,,4,3.0,Churn=Yes
399,H3184,Male,West Midlands,0,1,0,11.0,,1,6.0,Churn=No
400,G8219,Female,Hampshire,1,1,0,12.0,,4,8.0,Churn=No
401,F4564,Male,Kent,0,1,0,17.0,,1,6.0,Churn=No
402,H3688,Female,Kent,1,0,1,7.0,,2,2.0,Churn=Yes
403,B4670,Female,Greater London,0,0,0,4.0,,1,1.0,Churn=No
404,D4165,Male,Lancashire,1,1,0,21.0,,4,8.0,Churn=No
405,A5340,Female,Greater London,0,1,1,7.0,,2,8.0,Churn=No
406,K8695,Male,Greater Manchester,0,1,0,8.0,,1,6.0,Churn=No
407,A4708,Female,Essex,0,1,0,6.0,,2,7.0,Churn=No
408,B9677,Female,Lancashire,0,0,0,1.0,,3,2.0,Churn=Yes
409,J5035,Female,West Midlands,0,1,0,9.0,,1,5.0,Churn=No
410,F1415,Male,Hertfordshire,0,1,0,20.0,,3,8.0,Churn=No
411,H5011,Female,West Yorkshire,0,1,0,6.0,,3,4.696087084436599,Churn=No
412,J7795,Male,South Yorkshire,1,1,0,11.0,,3,6.0,Churn=No
413,D2937,Male,Kent,1,1,1,8.0,,2,4.0,Churn=No
414,G1625,Male,West Midlands,1,1,0,10.0,,3,4.696087084436599,Churn=No
415,K7575,Male,Greater London,0,1,0,8.0,,1,6.0,Churn=No
416,K2174,Male,West Yorkshire,1,1,0,3.0,,1,4.696087084436599,Churn=Yes
417,C8418,Male,Greater Manchester,1,1,1,15.0,,4,6.0,Churn=Yes
418,C3651,Male,Devon,1,0,0,1.0,,3,2.0,Churn=No
419,D8726,Male,Greater Manchester,1,1,0,6.0,,4,6.0,Churn=No
420,B6905,Male,Greater Manchester,0,1,0,14.0,,2,7.0,Churn=No
421,I6129,Female,North Yorkshire,0,0,1,15.0,,2,1.0,Churn=Yes
422,I3515,Male,Hampshire,0,0,0,0.0,,4,2.0,Churn=Yes
423,K8735,Male,Lancashire,1,0,1,3.0,,2,2.0,Churn=No
424,B4717,Female,Lancashire,0,1,0,15.0,,1,3.0,Churn=Yes
425,K3720,Female,West Midlands,1,1,0,16.0,,2,3.0,Churn=No
426,C4522,Female,Greater Manchester,1,1,0,8.0,,4,4.0,Churn=No
427,F9768,Female,Greater London,1,1,0,5.0,,3,1.0,Churn=Yes
428,I6347,Male,Greater London,0,1,0,7.0,,1,2.0,Churn=No
429,G3494,Female,Greater London,0,1,1,15.0,,2,5.0,Churn=No
430,F1009,Female,North Yorkshire,0,0,0,1.0,,1,2.0,Churn=No
431,E8775,Female,Kent,0,1,0,6.0,,2,7.0,Churn=No
432,H7168,Male,South Yorkshire,1,1,0,8.0,,4,0.0,Churn=No
433,F4448,Female,Greater Manchester,0,0,0,3.0,,1,2.0,Churn=Yes
434,K1823,Female,West Midlands,0,1,0,4.0,,1,9.0,Churn=No
435,B7945,Male,Greater London,1,0,1,12.0,,2,0.0,Churn=Yes
436,E6802,Male,Greater Manchester,0,1,0,1.0,,1,7.0,Churn=Yes
437,I8589,Male,Kent,0,1,0,15.0,,4,6.0,Churn=No
438,K3259,Male,Greater Manchester,1,1,0,3.0,,4,3.0,Churn=Yes
439,F1431,Female,Surrey,1,1,0,15.0,,4,9.0,Churn=No
440,I3912,Male,Merseyside,1,1,0,12.0,,3,7.0,Churn=No
441,J8469,Male,Greater London,1,1,0,10.0,,3,7.0,Churn=No
442,F6568,Female,Greater London,1,1,0,18.0,,4,6.0,Churn=No
443,C6135,Male,West Midlands,0,1,0,16.0,,1,4.0,Churn=No
444,K4541,Male,West Midlands,1,1,0,5.0,,3,6.0,Churn=No
445,J5789,Male,Greater London,0,0,0,0.0,,2,2.0,Churn=Yes
446,G9871,Male,Hampshire,1,0,1,1.0,,2,4.0,Churn=No
447,D5828,Male,West Yorkshire,1,1,0,18.0,,2,8.0,Churn=No
448,C3886,Male,Kent,0,1,0,14.0,,1,5.0,Churn=No
449,K7511,Female,Greater London,0,0,0,2.0,,1,3.0,Churn=Yes
450,G6884,Male,Greater London,1,1,1,13.0,,2,7.0,Churn=No
451,C7579,Male,Greater London,0,1,0,2.0,,1,7.0,Churn=Yes
452,H5791,Female,North Yorkshire,1,1,0,2.0,,3,7.0,Churn=No
453,A2759,Male,West Midlands,1,1,0,14.0,,3,4.696087084436599,Churn=No
454,E2797,Male,West Yorkshire,0,1,0,1.0,,1,7.0,Churn=No
455,K7824,Male,Greater London,1,1,0,22.0,,3,2.0,Churn=No
456,K9830,Female,South Yorkshire,0,0,0,1.0,,1,1.0,Churn=Yes
457,F1521,Female,Greater London,0,0,1,16.0,,2,1.0,Churn=Yes
458,H7809,Female,South Yorkshire,0,1,1,15.0,,2,5.0,Churn=No
459,J3155,Male,Hertfordshire,0,1,0,1.0,,1,6.0,Churn=Yes
460,C6931,Male,Merseyside,1,0,0,1.0,,2,1.0,Churn=No
461,F3711,Female,North Yorkshire,0,1,0,5.0,,1,7.0,Churn=No
462,C6443,Female,Greater London,1,1,0,25.0,,1,5.0,Churn=No
463,E3977,Female,Greater London,0,1,1,7.0,,2,6.0,Churn=No
464,I9532,Male,West Midlands,1,1,0,13.0,,2,7.0,Churn=No
465,C5064,Female,Hampshire,1,1,0,15.0,,2,4.696087084436599,Churn=No
466,K7905,Female,Greater London,1,0,0,0.0,,3,1.0,Churn=Yes
467,D9743,Female,Greater London,0,1,0,9.0,,1,7.0,Churn=No
468,G5904,Female,Hertfordshire,0,0,0,5.0,,1,0.0,Churn=Yes
469,H1057,Male,West Midlands,1,1,0,11.0,,4,5.0,Churn=No
470,H9567,Female,Greater Manchester,1,1,0,10.0,,3,4.0,Churn=No
471,K5100,Female,Kent,0,0,0,1.0,,1,0.0,Churn=Yes
472,I1281,Male,Hertfordshire,1,1,0,5.0,,4,9.0,Churn=No
473,D2113,Female,Greater London,1,1,1,21.0,,2,4.0,Churn=Yes
474,A2739,Male,Lancashire,1,1,0,8.0,,2,5.0,Churn=No
475,C4351,Male,Greater Manchester,0,1,0,9.0,,1,2.0,Churn=Yes
476,J4060,Female,Greater London,1,1,0,10.0,,1,5.0,Churn=No
477,C4803,Male,Merseyside,1,1,0,14.0,,4,7.0,Churn=No
478,C4362,Female,North Yorkshire,0,1,0,15.0,,2,8.0,Churn=No
479,K5920,Male,Greater London,1,1,1,10.0,,2,6.0,Churn=No
480,F1059,Female,Greater London,1,1,0,7.0,,4,6.0,Churn=No
481,J7805,Female,Kent,1,1,0,17.0,,4,5.0,Churn=No
482,J9893,Female,Greater London,1,1,1,13.0,,2,6.0,Churn=No
483,F1320,Female,Greater London,1,1,0,9.0,,4,8.0,Churn=No
484,B4458,Female,Greater London,1,1,0,14.0,,2,4.696087084436599,Churn=No
485,H5697,Male,Essex,1,1,0,17.0,,3,4.0,Churn=No
486,I1024,Female,Greater London,1,1,0,7.0,,3,8.0,Churn=No
487,H1483,Male,Greater Manchester,1,1,0,12.0,,4,4.696087084436599,Churn=No
488,F1234,Female,Kent,0,1,0,20.0,,3,2.0,Churn=Yes
489,B1825,Female,Surrey,1,1,1,15.0,,1,4.696087084436599,Churn=No
490,A5900,Female,Greater London,0,1,1,10.0,,2,6.0,Churn=No
491,H9023,Male,Merseyside,0,1,0,8.0,,2,2.0,Churn=Yes
492,G6146,Female,Greater London,1,1,0,23.0,,2,6.0,Churn=No
493,K4563,Female,Greater London,0,1,0,16.0,,2,0.0,Churn=Yes
494,F5196,Male,Kent,1,1,0,6.0,,3,6.0,Churn=No
495,B1711,Male,Greater London,0,0,1,7.0,,3,1.0,Churn=Yes
496,D4394,Female,Essex,0,1,0,10.0,,1,7.0,Churn=No
497,A2789,Female,Greater Manchester,0,1,1,11.0,,2,6.0,Churn=Yes
498,E1718,Male,Hampshire,1,1,0,17.0,,4,3.0,Churn=No
499,B9397,Female,West Midlands,0,1,1,11.0,,2,6.0,Churn=No
500,G4574,Female,Lancashire,0,0,1,0.0,,2,6.0,Churn=No
501,K7149,Male,Merseyside,0,0,0,1.0,,4,0.0,Churn=Yes
502,E1266,Female,Greater London,0,1,0,9.0,,1,4.0,Churn=No
503,C2492,Female,Greater London,1,1,0,16.0,,1,7.0,Churn=No
504,J6666,Male,Devon,0,1,0,11.0,,1,9.0,Churn=No
505,H5102,Male,Kent,1,1,0,19.0,,1,8.0,Churn=No
506,J6541,Female,South Yorkshire,0,1,0,12.0,,4,7.0,Churn=No
507,A6410,Male,West Yorkshire,1,1,0,15.0,,3,6.0,Churn=No
508,F5005,Female,West Yorkshire,1,1,0,12.0,,2,5.0,Churn=No
509,H8806,Male,Lancashire,1,1,0,16.0,,4,4.0,Churn=No
510,C3238,Female,Merseyside,0,0,0,1.0,,2,2.0,Churn=Yes
511,J6053,Male,West Yorkshire,1,1,0,4.0,,3,7.0,Churn=No
512,K7873,Male,Greater London,1,1,1,8.0,,1,3.0,Churn=No
513,H4886,Male,Greater London,0,1,1,11.0,,2,5.0,Churn=No
514,B9711,Female,Greater London,0,1,0,10.0,,3,4.0,Churn=Yes
515,C5724,Male,Hampshire,0,0,1,1.0,,2,6.0,Churn=No
516,F4656,Female,Greater Manchester,0,1,0,6.0,,2,7.0,Churn=No
517,D3304,Female,North Yorkshire,1,1,0,18.0,,3,7.0,Churn=No
518,C8179,Female,Merseyside,1,1,0,6.0,,4,8.0,Churn=No
519,B6143,Female,Greater Manchester,1,1,0,13.0,,4,7.0,Churn=No
520,I4653,Male,Essex,1,1,1,12.0,,2,8.0,Churn=No
521,J8634,Female,Greater Manchester,1,1,0,11.0,,4,5.0,Churn=No
522,D8533,Female,Greater Manchester,1,1,0,8.0,,4,9.0,Churn=No
523,A8114,Male,Greater London,1,1,0,15.0,$24317,4,6.0,
524,E8192,Female,Greater Manchester,0,1,1,19.0,,2,2.0,Churn=Yes
525,I7137,Male,Greater London,1,1,0,8.0,,1,7.0,Churn=No
526,E5950,Female,Greater Manchester,0,0,0,0.0,,1,5.0,Churn=Yes
527,E5588,Male,Greater London,1,1,0,17.0,,3,6.0,Churn=No
528,A1677,Male,South Yorkshire,1,1,0,12.0,,4,7.0,Churn=No
529,D5766,Female,West Midlands,0,1,0,8.0,,1,5.0,Churn=No
530,G8815,Male,Greater London,1,1,1,5.0,,3,5.0,Churn=No
531,D6409,Female,Hertfordshire,1,1,0,20.0,,4,6.0,Churn=No
532,D7779,Male,Greater London,1,1,0,10.0,,3,6.0,Churn=No
533,A4391,Female,Merseyside,0,1,0,8.0,,4,6.0,Churn=No
534,I2703,Female,Greater London,1,1,0,10.0,,4,8.0,Churn=No
535,B2479,Male,Hampshire,0,1,1,12.0,,2,5.0,Churn=No
536,B2990,Female,Greater London,0,1,1,1.0,,2,8.0,Churn=No
537,H5006,Male,Kent,1,1,1,10.0,,2,8.0,Churn=No
538,D1015,Female,Surrey,0,0,0,2.0,,2,3.0,Churn=Yes
539,B7530,Female,West Yorkshire,1,1,0,12.0,,3,6.0,Churn=No
540,A5656,Female,Essex,1,1,0,9.0,,2,4.696087084436599,Churn=No
541,F1950,Female,Lancashire,1,1,1,0.0,,2,9.0,Churn=No
542,B2690,Male,Hampshire,1,1,0,14.0,,4,7.0,Churn=No
543,C2740,Female,Greater London,0,1,1,13.0,,2,7.0,Churn=No
544,I6982,Male,Lancashire,1,1,0,13.0,,4,5.0,Churn=No
545,J2533,Female,Hampshire,0,1,1,2.0,,2,7.0,Churn=No
546,B6440,Female,Greater London,0,0,0,0.0,,3,1.0,Churn=Yes
547,C8099,Female,Greater London,1,1,0,11.0,,3,6.0,Churn=No
548,I6975,Male,West Midlands,0,0,0,4.0,,1,1.0,Churn=Yes
549,F3875,Female,West Yorkshire,1,1,1,6.0,,2,3.0,Churn=Yes
550,A2094,Male,Hertfordshire,0,0,1,11.0,,2,1.0,Churn=Yes
551,I3451,Female,Greater Manchester,1,1,0,10.0,,3,3.0,Churn=No
552,K6372,Female,North Yorkshire,0,1,0,10.0,,1,7.0,Churn=No
553,A3726,Male,West Midlands,0,0,0,1.0,,1,4.696087084436599,Churn=Yes
554,G6558,Female,Greater London,0,0,0,1.0,,1,0.0,Churn=Yes
555,A4412,Female,Greater Manchester,1,1,0,15.0,,4,4.0,Churn=No
556,D9102,Female,Greater London,0,0,0,4.0,,2,1.0,Churn=Yes
557,A9798,Female,North Yorkshire,0,1,1,7.0,,2,6.0,Churn=No
558,C8336,Male,Hampshire,0,1,0,10.0,,1,4.0,Churn=No
559,J5139,Female,South Yorkshire,0,1,0,9.0,,1,5.0,Churn=No
560,K1886,Male,South Yorkshire,1,1,0,14.0,,2,6.0,Churn=No
561,B4125,Female,Greater London,0,0,0,7.0,,3,0.0,Churn=Yes
562,K1892,Male,Hertfordshire,1,1,0,21.0,,3,8.0,Churn=No
563,G6622,Female,Hampshire,1,1,0,13.0,,3,5.0,Churn=No
564,G8481,Female,Greater Manchester,1,1,0,3.0,,4,3.0,Churn=No
565,G6037,Male,North Yorkshire,0,1,0,4.0,,1,4.696087084436599,Churn=No
566,B7633,Female,Merseyside,1,1,0,13.0,,4,6.0,Churn=No
567,C4724,Female,Greater London,0,1,1,5.0,,2,8.0,Churn=No
568,J5108,Male,Lancashire,1,1,0,9.0,,4,8.0,Churn=No
569,A8475,Male,Hampshire,1,1,0,12.0,,4,1.0,Churn=No
570,G5105,Male,Greater London,0,0,0,1.0,,2,4.0,Churn=Yes
571,B9644,Female,West Yorkshire,1,1,0,16.0,,4,3.0,Churn=No
572,K5262,Male,Essex,1,1,0,7.0,,3,5.0,Churn=No
573,F9817,Female,Greater London,0,1,0,5.0,,3,6.0,Churn=No
574,B7365,Male,Kent,1,1,0,17.0,,4,4.0,Churn=No
575,E8428,Male,Greater Manchester,1,1,1,11.0,,2,6.0,Churn=No
576,F3573,Male,Greater London,0,1,0,6.0,,1,2.0,Churn=Yes
577,H2257,Male,West Midlands,1,1,0,2.0,,3,7.0,Churn=No
578,C8782,Female,Hertfordshire,0,1,0,10.0,,1,6.0,Churn=No
579,K1918,Male,South Yorkshire,1,1,0,15.0,,1,2.0,Churn=No
580,G3170,Female,Greater Manchester,1,1,1,5.0,,2,4.0,Churn=No
581,G5523,Male,West Yorkshire,1,1,0,17.0,,4,1.0,Churn=No
582,D6558,Male,Greater London,1,1,0,2.0,,4,4.0,Churn=No
583,B2091,Female,Hertfordshire,0,1,0,12.0,,1,7.0,Churn=No
584,H7961,Female,Greater London,1,1,0,15.0,,4,5.0,Churn=No
585,H7197,Female,Devon,1,1,0,18.0,,4,7.0,Churn=No
586,C4889,Female,Greater London,1,1,0,13.0,,4,5.0,Churn=No
587,D2545,Male,Greater Manchester,1,1,1,19.0,,2,3.0,Churn=Yes
588,K8562,Male,Lancashire,1,1,0,15.0,,4,7.0,Churn=No
589,F6701,Female,Essex,0,1,0,12.0,,1,4.696087084436599,Churn=No
590,G7875,Female,Greater London,1,1,0,13.0,,1,7.0,Churn=No
591,K3000,Female,Hampshire,0,1,1,14.0,,2,5.0,Churn=No
592,J6368,Male,South Yorkshire,0,0,0,0.0,,1,1.0,Churn=Yes
593,F7373,Female,Devon,1,0,0,1.0,,3,1.0,Churn=Yes
594,D4228,Male,Greater Manchester,1,1,0,9.0,,4,6.0,Churn=No
595,I5532,Male,Devon,0,1,1,13.0,,2,5.0,Churn=No
596,A1279,Male,Greater London,1,1,0,16.0,,4,6.0,Churn=No
597,H9605,Male,West Yorkshire,1,1,0,18.0,,4,7.0,Churn=No
598,G5473,Female,Greater London,1,1,0,2.0,,1,3.0,Churn=No
599,E3488,Male,Greater London,0,0,0,0.0,,2,2.0,Churn=Yes
600,B3541,Female,Surrey,1,1,0,19.0,,4,6.0,Churn=No
601,D3926,Male,Greater Manchester,1,1,0,15.0,,2,6.0,Churn=No
602,E4448,Female,Lancashire,0,1,0,6.0,,2,6.0,Churn=No
603,K6609,Male,Hertfordshire,0,1,0,13.0,,1,10.0,Churn=No
604,K8710,Female,Lancashire,1,1,0,20.0,,2,6.0,Churn=No
605,G7775,Male,Greater London,1,1,0,14.0,,4,5.0,Churn=No
606,J2276,Male,North Yorkshire,1,1,0,11.0,,4,7.0,Churn=No
607,I5351,Male,West Yorkshire,0,1,0,10.0,,2,6.0,Churn=No
608,H6925,Male,Greater Manchester,0,1,0,10.0,,2,6.0,Churn=No
609,C3556,Female,Hertfordshire,1,1,0,7.0,,1,5.0,Churn=No
610,A2976,Female,Essex,0,1,0,8.0,,4,7.0,Churn=No
611,C4870,Male,Greater London,0,1,1,10.0,,2,5.0,Churn=No
612,K4091,Female,Greater London,1,1,0,8.0,,2,7.0,Churn=No
613,I6565,Male,Greater Manchester,1,1,0,16.0,,4,5.0,Churn=No
614,B9025,Female,Greater London,0,0,1,3.0,,2,5.0,Churn=No
615,G8178,Male,North Yorkshire,0,1,0,20.0,,1,0.0,Churn=Yes
616,K8451,Male,Hampshire,0,1,1,6.0,,2,6.0,Churn=No
617,E5586,Male,West Midlands,1,1,0,8.0,,3,5.0,Churn=No
618,H9162,Male,Greater London,0,1,0,6.0,,3,2.0,Churn=Yes
619,I7403,Male,Hertfordshire,1,1,0,0.0,,2,6.0,Churn=No
620,I3040,Male,Greater London,0,0,0,0.0,,1,4.0,Churn=Yes
621,K7028,Male,Greater London,1,1,0,6.0,,2,7.0,Churn=No
622,H7198,Male,Hertfordshire,1,0,0,0.0,,4,1.0,Churn=Yes
623,A7844,Female,West Yorkshire,0,1,0,15.0,,1,7.0,Churn=No
624,C5987,Male,Greater London,1,1,0,7.0,,1,7.0,Churn=No
625,F2673,Female,Greater London,1,1,1,7.0,,2,4.696087084436599,Churn=No
626,G9895,Female,Greater London,1,1,0,19.0,,4,7.0,Churn=No
627,H4145,Female,North Yorkshire,0,1,0,10.0,,1,3.0,Churn=No
628,A9688,Female,Greater Manchester,1,1,0,3.0,,4,6.0,Churn=No
629,J9848,Female,West Yorkshire,0,1,0,8.0,,2,4.696087084436599,Churn=No
630,I8249,Female,Greater London,1,1,0,5.0,,4,5.0,Churn=No
631,I9265,Female,Greater London,1,0,0,0.0,,4,2.0,Churn=Yes
632,I1879,Male,Essex,1,1,0,15.0,,3,4.0,Churn=No
633,F5705,Female,Greater London,1,1,1,1.0,,2,5.0,Churn=Yes
634,I3505,Male,West Yorkshire,1,0,1,6.0,,2,1.0,Churn=Yes
635,C9956,Female,Greater London,0,1,0,8.0,,2,8.0,Churn=No
636,H8556,Female,Hertfordshire,1,1,0,18.0,,3,6.0,Churn=No
637,I4815,Male,Greater London,1,1,0,19.0,,4,7.0,Churn=No
638,F3171,Female,Hertfordshire,0,1,0,4.0,,1,9.0,Churn=No
639,D7627,Female,Greater London,0,1,1,9.0,,2,7.0,Churn=No
640,H4575,Male,Hampshire,0,1,0,4.0,,1,8.0,Churn=No
641,G1722,Female,Essex,1,1,0,0.0,,4,4.0,Churn=No
642,E3704,Female,Greater London,1,0,0,1.0,,2,1.0,Churn=Yes
643,K1998,Female,Merseyside,0,1,0,19.0,,2,6.0,Churn=No
644,H5942,Female,Greater London,0,1,0,6.0,,1,7.0,Churn=No
645,B3732,Male,Essex,0,1,0,15.0,,1,6.0,Churn=No
646,H9348,Male,Essex,0,1,0,0.0,,1,7.0,Churn=No
647,G2533,Male,West Midlands,1,1,0,15.0,,3,7.0,Churn=No
648,K3985,Male,Greater London,0,0,0,2.0,,1,0.0,Churn=Yes
649,F2708,Male,South Yorkshire,1,0,0,2.0,,2,0.0,Churn=Yes
650,G4531,Female,Essex,0,1,1,3.0,,2,9.0,Churn=No
651,H7650,Female,Greater London,1,1,0,18.0,,3,7.0,Churn=No
652,H6340,Female,Merseyside,0,0,1,0.0,,2,5.0,Churn=No
653,C2748,Female,West Midlands,0,1,1,14.0,,2,7.0,Churn=No
654,G6129,Male,Kent,1,1,0,11.0,,4,8.0,Churn=No
655,C9959,Male,Greater London,0,0,0,2.0,,2,2.0,Churn=Yes
656,F2726,Male,Essex,1,1,0,11.0,,3,7.0,Churn=No
657,A2009,Female,Greater London,0,1,1,14.0,,2,4.696087084436599,Churn=No
658,H1773,Female,Greater London,0,0,1,6.0,,2,5.0,Churn=No
659,B8668,Female,West Yorkshire,0,1,1,8.0,,2,7.0,Churn=No
660,H1442,Female,West Midlands,0,1,0,6.0,,1,2.0,Churn=Yes
661,G1241,Female,South Yorkshire,1,1,0,19.0,,4,6.0,Churn=No
662,I5548,Male,North Yorkshire,0,1,0,14.0,,1,4.0,Churn=No
663,G8893,Male,West Yorkshire,0,0,0,6.0,,2,1.0,Churn=Yes
664,F3913,Male,Greater London,1,0,1,14.0,,2,0.0,Churn=Yes
665,F9733,Male,South Yorkshire,1,1,1,12.0,,2,6.0,Churn=No
666,F2464,Female,West Yorkshire,1,1,0,13.0,,4,7.0,Churn=No
667,G6652,Female,North Yorkshire,1,1,0,7.0,,2,8.0,Churn=No
668,C6313,Female,Essex,1,1,0,16.0,,2,6.0,Churn=No
669,C5235,Male,North Yorkshire,0,0,0,2.0,,1,1.0,Churn=Yes
670,I4665,Male,West Yorkshire,0,0,0,1.0,,2,0.0,Churn=Yes
671,C8014,Male,Surrey,0,0,0,0.0,,2,0.0,Churn=Yes
672,D9924,Male,Greater London,0,1,0,4.0,,1,6.0,Churn=No
673,F6462,Female,South Yorkshire,0,1,0,9.0,,2,6.0,Churn=No
674,E3797,Female,Surrey,0,1,0,13.0,,1,6.0,Churn=No
675,A5796,Male,Greater London,1,0,1,2.0,,3,3.0,Churn=Yes
676,J4479,Female,Essex,1,1,1,10.0,,2,7.0,Churn=No
677,C7865,Female,Greater London,1,1,0,9.0,,4,3.0,Churn=Yes
678,E8969,Male,Greater London,0,0,0,0.0,,1,1.0,Churn=Yes
679,C3482,Male,Kent,1,1,0,9.0,,4,4.0,Churn=No
680,C6652,Male,Essex,1,1,0,18.0,,3,8.0,Churn=No
681,J3011,Female,Hampshire,1,1,0,15.0,,3,6.0,Churn=No
682,H7706,Male,Merseyside,1,1,0,11.0,,4,5.0,Churn=No
683,I1735,Female,Lancashire,0,1,0,9.0,,1,7.0,Churn=No
684,I1144,Male,Greater London,0,0,0,0.0,,3,4.0,Churn=Yes
685,F6326,Female,Greater London,0,0,0,0.0,,3,3.0,Churn=No
686,H4893,Male,Greater London,1,1,0,5.0,,3,5.0,Churn=No
687,K1338,Male,Hampshire,1,1,0,25.0,,1,8.0,Churn=No
688,J6045,Male,Essex,1,1,0,10.0,,2,9.0,Churn=No
689,I4722,Male,Devon,1,1,0,8.0,,4,7.0,Churn=No
690,H2940,Female,Lancashire,1,1,0,16.0,,4,7.0,Churn=No
691,I9695,Female,Greater London,1,1,1,18.0,,4,3.0,Churn=Yes
692,I8030,Male,Greater London,0,1,0,17.0,,4,4.696087084436599,Churn=No
693,E5847,Male,Kent,0,1,0,17.0,,2,6.0,Churn=No
694,H7030,Male,Kent,0,0,1,11.0,,2,4.0,Churn=No
695,J8318,Female,Greater Manchester,0,1,0,24.0,,1,6.0,Churn=No
696,A5580,Male,Greater London,0,1,0,0.0,,1,6.0,Churn=Yes
697,E3833,Female,Greater Manchester,0,1,0,0.0,,1,8.0,Churn=No
698,A7847,Female,Greater London,0,0,0,0.0,,1,4.0,Churn=Yes
699,B6553,Male,South Yorkshire,0,1,1,7.0,,2,5.0,Churn=No
700,I8030,Male,Greater London,0,1,0,17.0,,4,4.696087084436599,Churn=No
701,J4640,Male,Hertfordshire,0,1,0,8.0,,1,2.0,Churn=Yes
702,D9494,Female,Merseyside,1,1,0,9.0,,4,6.0,Churn=No
703,E7176,Female,Greater London,0,0,1,8.0,,2,4.0,Churn=Yes
704,B9370,Male,West Midlands,0,1,0,20.0,,2,6.0,Churn=No
705,A3089,Female,Greater London,1,1,0,17.0,,4,9.0,Churn=No
706,F8634,Female,Devon,1,1,0,18.0,,3,7.0,Churn=No
707,I2544,Male,Greater London,0,1,0,10.0,,4,6.0,Churn=No
708,F1688,Female,Greater London,1,1,0,20.0,,4,7.0,Churn=No
709,F5005,Female,West Yorkshire,1,1,0,12.0,,2,5.0,Churn=No
710,D2137,Female,Greater London,0,0,0,2.0,,1,2.0,Churn=Yes
711,B9752,Male,Surrey,0,0,0,2.0,,4,2.0,Churn=Yes
712,D7286,Male,West Yorkshire,1,1,0,4.0,,4,3.0,Churn=No
713,H5805,Male,Lancashire,1,1,0,1.0,,4,8.0,Churn=No
714,H8307,Male,Greater London,1,1,0,8.0,,2,7.0,Churn=No
715,I9185,Male,Greater London,0,1,0,18.0,,1,7.0,Churn=No
